epoch,train_loss,valid_loss,mIOU,time
0,3.272066116333008,2.422281503677368,0.2980482862633297,05:32
1,1.4868748188018799,1.3611605167388916,0.34180477983339763,05:53
2,1.360805869102478,1.3198450803756714,0.3803051976364975,06:05
3,1.275355577468872,1.2377185821533203,0.3914274827102023,06:08
4,1.2581907510757446,1.1943565607070923,0.41157379862465615,06:12
5,1.2214642763137817,1.1579210758209229,0.4117185143753019,06:09
6,1.18474280834198,1.1074920892715454,0.4312962323669184,06:12
7,1.18349027633667,1.1897591352462769,0.42352503790975166,06:10
8,1.1399799585342407,1.0951790809631348,0.43777100919623807,06:12
9,1.1224948167800903,1.067313551902771,0.4447164887593507,06:09
10,1.1054896116256714,1.0747313499450684,0.4245144679145438,06:08
11,1.0866649150848389,1.1033560037612915,0.446499970841634,06:09
12,1.0692330598831177,1.0253850221633911,0.45324546103226293,06:10
13,1.0660663843154907,1.0108320713043213,0.45766600432198046,06:07
14,1.0510599613189697,1.0277512073516846,0.45153629037131304,06:07
15,1.045257568359375,0.9991152882575989,0.46057174564296016,06:07
16,1.035353183746338,0.9713245630264282,0.45830984967790206,06:05
17,1.0395417213439941,0.9875824451446533,0.46654094112500155,06:08
18,1.0222787857055664,1.0213409662246704,0.465156637672691,06:05
19,1.0153316259384155,0.9838273525238037,0.4771481106263987,06:06
20,1.0153868198394775,0.9933761358261108,0.46766162231301944,06:04
21,1.0062344074249268,0.9838212728500366,0.479115023417753,06:06
22,1.0075132846832275,0.9729220271110535,0.47549395125235583,06:04
23,0.9867425560951233,0.9651529788970947,0.4796115279558277,06:04
24,0.9769185185432434,0.9573736786842346,0.4740108591430204,06:04
25,0.9686006903648376,0.9999207258224487,0.4775860301875972,06:01
26,0.9849143028259277,0.9929795265197754,0.48533523898237685,06:05
27,0.9725134372711182,0.9505302309989929,0.4824074704665068,06:03
28,0.970699667930603,0.9657256603240967,0.48180927344090113,06:02
29,0.975497841835022,0.9123867750167847,0.4831698672264166,06:02
30,0.9602036476135254,0.9594157338142395,0.4833807709840322,06:01
31,0.9578704237937927,0.9855778217315674,0.4813288663664447,06:02
32,0.9576678276062012,0.9728463888168335,0.4875087995212757,06:02
33,0.9550444483757019,0.9712916016578674,0.49475550413918623,06:01
34,0.9507243037223816,0.9770294427871704,0.489325017869177,06:01
35,0.9590671062469482,1.0415245294570923,0.46597202168913116,06:01
36,0.9567022919654846,0.9516650438308716,0.486286268276946,06:01
37,0.9446660876274109,0.9431267976760864,0.4847382319577625,06:01
38,0.9515273571014404,0.9710314869880676,0.4914474928553493,05:59
39,0.9429698586463928,0.9771628975868225,0.493188757381576,06:02
40,0.948185384273529,0.9269172549247742,0.4967115700430104,06:00
41,0.9425418376922607,0.9013963937759399,0.49456954528948405,06:01
42,0.9418464303016663,1.047651767730713,0.47737384145603917,05:58
43,0.9356023073196411,1.0140444040298462,0.4890594985923911,06:01
44,0.942118763923645,0.8966967463493347,0.4988094783122976,05:57
45,0.9317869544029236,0.9827204942703247,0.49786490764559,06:01
46,0.9415830969810486,0.9660053849220276,0.49552818101524165,05:57
47,0.941318154335022,0.9551470279693604,0.49524050740799697,06:00
48,0.9307578206062317,0.9898574352264404,0.5082071198200601,06:00
49,0.9386520981788635,0.9314595460891724,0.500271034571655,06:00
50,0.9445949196815491,0.9297133088111877,0.503305928934926,06:02
51,0.9277411699295044,0.9698295593261719,0.5063377281279469,06:00
52,0.9287241101264954,0.9479246735572815,0.4986577888236852,06:01
53,0.9282717108726501,0.9418022036552429,0.5072610224009602,05:59
54,0.9303475618362427,0.908441424369812,0.5067020247096274,05:59
55,0.9275180697441101,0.8932848572731018,0.5038326253536553,05:58
56,0.9241089224815369,0.9129310250282288,0.5062257427132881,05:59
57,0.9237893223762512,0.9025078415870667,0.5065202921584336,05:58
58,0.9217752814292908,0.9199482202529907,0.505396691314624,06:00
59,0.9236355423927307,0.940675675868988,0.5112385578554908,05:58
60,0.9234357476234436,0.8786509037017822,0.5136289978686602,05:59
61,0.9058065414428711,0.928762674331665,0.511010876658074,06:00
62,0.9230131506919861,0.8900701999664307,0.5174946231760801,05:58
63,0.9167596697807312,0.9272685647010803,0.5179487439715611,05:57
64,0.9154877066612244,0.914792537689209,0.5138853145824939,05:59
65,0.9089841842651367,0.9516244530677795,0.5215840997143804,05:58
66,0.9173433184623718,0.8917255997657776,0.5183141812055037,05:56
67,0.9191215634346008,0.9156701564788818,0.5204859526334638,05:57
68,0.9143802523612976,0.9420703053474426,0.5169050709822567,05:56
69,0.9128468036651611,0.9500031471252441,0.5209164330254606,05:59
70,0.9099116921424866,0.9212641716003418,0.5251249982891953,05:57
71,0.9143556952476501,0.9007760286331177,0.5217010248577982,05:57
72,0.9153968691825867,0.9563501477241516,0.5155043236548151,05:57
73,0.9100022315979004,0.9066827297210693,0.5191241110278965,05:56
74,0.9114881157875061,0.9440019130706787,0.5201435622832602,05:55
75,0.9132758975028992,0.9523215889930725,0.5222759419870144,05:58
76,0.9056421518325806,0.9486002326011658,0.5223188340813852,05:59
77,0.9095491766929626,0.8858450651168823,0.5253554359075184,05:56
78,0.9229246377944946,0.9023311138153076,0.5247216142468725,05:56
79,0.9106006622314453,0.9039465188980103,0.5269914390541981,05:56
80,0.8951301574707031,0.9661392569541931,0.5254095911943841,05:57
81,0.9004877209663391,0.9270658493041992,0.5311123441875544,05:56
82,0.9138427972793579,0.8614151477813721,0.5262101505528618,05:56
83,0.906583845615387,0.9490948915481567,0.5276429189672244,05:57
84,0.9026883244514465,0.8982707858085632,0.5310446773351379,05:56
85,0.9051476716995239,0.8796960115432739,0.5345506231681,05:56
86,0.9031552076339722,0.9259793162345886,0.5332237415733619,05:55
87,0.9085238575935364,0.9007495045661926,0.5319720637339571,05:55
88,0.9021761417388916,0.8970364928245544,0.5306679484879093,05:56
89,0.9038938879966736,0.917371392250061,0.5310070832109748,05:55
90,0.9091425538063049,0.9157647490501404,0.5328860273930399,05:56
91,0.9012306332588196,0.9009959101676941,0.5287367079912169,05:56
92,0.8911662697792053,0.8881150484085083,0.5332213344083232,05:54
93,0.8973896503448486,0.9197564125061035,0.5370750211737825,05:56
94,0.8983016610145569,0.9212472438812256,0.5344027571367855,05:55
95,0.8894078731536865,0.8975844979286194,0.533792923181059,05:55
96,0.9019200801849365,0.9317188858985901,0.5295032541627267,05:55
97,0.8931064009666443,0.9175707101821899,0.5363743767522038,05:57
98,0.8970636129379272,0.8887315392494202,0.5365987521682231,05:55
99,0.8925713896751404,0.8960587382316589,0.5377219572552736,05:56
100,0.8994140625,0.8842989802360535,0.5307855484576749,05:53
101,0.9012255072593689,0.8999358415603638,0.5412597083255848,05:56
102,0.8951027393341064,0.8836722373962402,0.5400553001869842,05:56
103,0.8975479602813721,0.8851061463356018,0.5419080280932161,05:54
104,0.8967453837394714,0.8982679843902588,0.5319637101284299,05:54
105,0.9013543128967285,0.8849734663963318,0.5446926642244383,05:53
106,0.8915842175483704,0.9026140570640564,0.5399676306888903,05:54
107,0.8840543627738953,0.8958912491798401,0.540528826290294,05:55
108,0.8970203995704651,0.8968183994293213,0.5394942368889711,05:53
109,0.8958367109298706,0.9100422263145447,0.54223426255761,05:57
110,0.8955233097076416,0.8741905689239502,0.5463772081142613,05:54
111,0.8904787302017212,0.8963379263877869,0.541017186350972,05:55
112,0.8877766132354736,0.8931128978729248,0.5427089926843046,05:53
113,0.8944388628005981,0.9037370085716248,0.5407320212951069,05:53
114,0.880151629447937,0.8829424381256104,0.5446198400575739,05:52
115,0.8824339509010315,0.9080679416656494,0.5420983355443582,05:56
116,0.8917446136474609,0.9316773414611816,0.5444148801844617,05:52
117,0.8765385746955872,0.9145729541778564,0.5459249203311797,05:52
118,0.8930245637893677,0.8868061900138855,0.5461562460327222,05:56
119,0.8743884563446045,0.9071906208992004,0.5454836352034818,05:51
120,0.8917621374130249,0.8922826647758484,0.5459259341692274,05:53
121,0.8922209143638611,0.8989417552947998,0.5468070108439672,05:54
122,0.8823586106300354,0.9104309678077698,0.5477300039789654,05:52
123,0.9008548855781555,0.914649486541748,0.5474314132349388,05:52
124,0.8966132402420044,0.9061841368675232,0.5489397982864348,05:53
125,0.8890669941902161,0.8758363127708435,0.5444903964751077,05:52
126,0.8819392323493958,0.8871603608131409,0.5521688921894443,05:53
127,0.8832634091377258,0.8977552056312561,0.5458394699991433,05:55
128,0.8764511346817017,0.8788318634033203,0.551363781743745,05:53
129,0.8794636130332947,0.9043452739715576,0.5522343227207134,05:52
130,0.8883268237113953,0.8832561373710632,0.546520404479935,05:54
131,0.8789562582969666,0.9205762147903442,0.5495351131150931,05:53
132,0.8883017301559448,0.8753963708877563,0.5488037715547712,05:53
133,0.8912299871444702,0.8995243310928345,0.550283281310471,05:53
134,0.8801940083503723,0.9150781631469727,0.5492092602551726,05:54
135,0.8794428110122681,0.8813592791557312,0.5514851197294564,05:53
136,0.8852058053016663,0.8618542551994324,0.5522777428505103,05:52
137,0.8859882354736328,0.9086253643035889,0.5511681155049786,05:52
138,0.8812960386276245,0.8814263939857483,0.5535894104289287,05:53
139,0.886254608631134,0.8793781399726868,0.5511674797306985,05:51
140,0.8809463977813721,0.879236102104187,0.5542951129903935,05:53
141,0.8847669959068298,0.8998956680297852,0.5532947910837797,05:51
142,0.8802660703659058,0.9087631702423096,0.5517769534879704,05:51
143,0.8786380887031555,0.8884192109107971,0.5541270398702381,05:53
144,0.883600115776062,0.8734085559844971,0.5562867616627146,05:52
145,0.8807371854782104,0.9158743619918823,0.5550188288099615,05:53
146,0.8733962178230286,0.8889877796173096,0.5530309959509724,05:52
147,0.8527264595031738,0.9426016211509705,0.5519657946287323,05:54
148,0.8719033598899841,0.9096940755844116,0.5540825306815369,05:51
149,0.8800883889198303,0.8891363739967346,0.5555022905644466,05:52
150,0.8858054280281067,0.9024345874786377,0.5548159177804246,05:52
151,0.8814489841461182,0.9036442041397095,0.55444385773397,05:53
152,0.8778222799301147,0.8922079205513,0.5536754516549998,05:52
153,0.8756933808326721,0.9031244516372681,0.5545996897296841,05:52
154,0.8833242654800415,0.8909637928009033,0.5541228114021887,05:52
155,0.8631851077079773,0.9032731056213379,0.5541796686792305,05:52
156,0.8783890604972839,0.8892180919647217,0.5550313321515116,05:51
157,0.8782515525817871,0.9014875888824463,0.5549653801524899,05:52
158,0.8805553317070007,0.8791595101356506,0.5554255281954347,05:51
159,0.8767082095146179,0.9056141376495361,0.5548998016961011,05:51
160,0.8790037035942078,0.886654257774353,0.5552822113242207,05:51
161,0.8810480833053589,0.8803262710571289,0.5561787514467279,05:53
162,0.8663613200187683,0.8932307958602905,0.5549179251405105,05:51
163,0.8727937340736389,0.901826024055481,0.5560058746987404,05:51
164,0.8770930171012878,0.9091724157333374,0.5563301656189423,05:53
165,0.8744801878929138,0.8654924631118774,0.5578240286855488,05:51
166,0.8826059103012085,0.8893947601318359,0.5562481218499593,05:52
167,0.8726547956466675,0.8885576725006104,0.5570414453218479,05:51
168,0.8851312398910522,0.8867174983024597,0.5559365275460765,05:51
169,0.8622661232948303,0.9022989869117737,0.5558000998237704,05:52
170,0.8774735331535339,0.8982734084129333,0.5573592195545967,05:49
171,0.8822742700576782,0.8871874213218689,0.558229236045257,05:51
172,0.8644927740097046,0.8998346328735352,0.5574183106861696,05:51
173,0.8753992915153503,0.9044135212898254,0.5569656303632504,05:52
174,0.8649266958236694,0.8944530487060547,0.5578838732237204,05:51
175,0.881048858165741,0.8936505317687988,0.5563937230182565,05:51
176,0.8771416544914246,0.8884133696556091,0.5567489757664936,05:52
177,0.8674877285957336,0.892644464969635,0.5566047651958625,05:51
178,0.8773296475410461,0.8830407857894897,0.5581201397474442,05:51
179,0.8729878067970276,0.9044836163520813,0.5579117228568556,05:51
180,0.8750211000442505,0.8937164545059204,0.557269971549922,05:53
181,0.8771268129348755,0.8917027115821838,0.5578449875574215,05:52
182,0.8677033185958862,0.8979772329330444,0.5583093278378284,05:50
183,0.8742339015007019,0.883179783821106,0.558217125867614,05:52
184,0.8747897744178772,0.8939222693443298,0.5577199240222505,05:53
185,0.8807377219200134,0.8932087421417236,0.5569480968225984,05:53
186,0.8811274170875549,0.8907293677330017,0.5581643376378098,05:56
187,0.8700432181358337,0.8957298994064331,0.558955721818495,05:55
188,0.8804473876953125,0.8900706171989441,0.5579217934908404,05:55
189,0.8746268153190613,0.8877730369567871,0.5581833551165435,05:57
190,0.877995491027832,0.8938694000244141,0.5577683758292359,05:59
191,0.8760746717453003,0.8901220560073853,0.5581615927149276,05:59
192,0.8694086074829102,0.8917480111122131,0.5579848413199241,06:00
193,0.8806848526000977,0.8892739415168762,0.5576103801217794,06:00
194,0.8842844367027283,0.8904141783714294,0.5586399298408744,05:59
195,0.8762743473052979,0.8873485326766968,0.5580527929036674,06:00
196,0.8831570744514465,0.8898528218269348,0.5579203446397177,05:59
197,0.8804827332496643,0.8921718001365662,0.558134208922298,06:00
198,0.8756479620933533,0.8918185234069824,0.5579835456603384,06:00
199,0.8680242300033569,0.890543520450592,0.5578077728009618,06:00
